Restaurant ID,Restaurant Name,City,Locality,Cuisines,Rating text,Votes
18204802,Dev Burger,New Delhi,Tilak Nagar,Fast Food,Average,5
310254,Green Chick Chop,New Delhi,Tilak Nagar,"Raw Meats, North Indian, Fast Food",Average,6
310272,Green Chick Chop,New Delhi,Tilak Nagar,"Raw Meats, North Indian, Fast Food",Average,16
302089,Hum Sabki Rasoi,New Delhi,Tilak Nagar,North Indian,Average,26
18034071,Janki Vaishno Dhaba,New Delhi,Tilak Nagar,North Indian,Average,4
305785,Manmohan Food Plaza,New Delhi,Tilak Nagar,Fast Food,Average,10
18268710,Mr.Hunger,New Delhi,Tilak Nagar,"Burger, Fast Food",Average,5
308862,Neelma Punjabi Dhaba,New Delhi,Tilak Nagar,North Indian,Average,8
308863,New Raj Kachori Bhandar,New Delhi,Tilak Nagar,Street Food,Average,18
304319,Punjabi Ninja,New Delhi,Tilak Nagar,North Indian,Average,7
18198440,Radha Swami Cool Hut,New Delhi,Tilak Nagar,"Beverages, Ice Cream",Average,7
304161,Sagar Choley Bhatoorey,New Delhi,Tilak Nagar,Street Food,Average,26
18037798,Sehyog Alpahar,New Delhi,Tilak Nagar,"South Indian, Chinese",Average,10
310279,South Indian Hut,New Delhi,Tilak Nagar,"South Indian, Chinese",Average,5
5964,Vijay Corner,New Delhi,Tilak Nagar,"North Indian, Mughlai",Average,7
18241496,Mithlesh Ande Wala,New Delhi,Tilak Nagar,Street Food,Good,17
309695,Roti N Boti,New Delhi,Tilak Nagar,"North Indian, Fast Food, Mughlai",Good,21
308905,Annapurna Caters,New Delhi,Tilak Nagar,North Indian,Not rated,2
18312644,Ashoka's Ice Zone,New Delhi,Tilak Nagar,"Ice Cream, Beverages",Not rated,2
305238,Bikaner Sweets & Pastry Corner,New Delhi,Tilak Nagar,"Mithai, Street Food",Not rated,3
301917,Bikaner Sweets,New Delhi,Tilak Nagar,"Bakery, Mithai",Not rated,3
18372314,Dee Pizza Hub,New Delhi,Tilak Nagar,Pizza,Not rated,1
313282,Flavors of London,New Delhi,Tilak Nagar,"Desserts, Ice Cream, Fast Food",Not rated,2
18368025,Funduz Cafe,New Delhi,Tilak Nagar,Fast Food,Not rated,3
18089242,Giani,New Delhi,Tilak Nagar,"Ice Cream, Desserts",Not rated,1
304160,Grover Sweets Rajouri Wala,New Delhi,Tilak Nagar,"Mithai, Street Food",Not rated,2
18037813,Guru Kripa Chicken Corner,New Delhi,Tilak Nagar,North Indian,Not rated,2
18487958,Health-O-Lic,New Delhi,Tilak Nagar,"Healthy Food, Juices",Not rated,1
18368021,Himalya Chinese,New Delhi,Tilak Nagar,Chinese,Not rated,1
313137,KindBhutani's,New Delhi,Tilak Nagar,"South Indian, Fast Food, Chinese",Not rated,2
305866,Mama Bhanja Corner,New Delhi,Tilak Nagar,North Indian,Not rated,3
18431191,Mama Tao,New Delhi,Tilak Nagar,Chinese,Not rated,2
18037792,Manpasand Punjabi Zaika,New Delhi,Tilak Nagar,North Indian,Not rated,1
18356794,Pal Restaurant,New Delhi,Tilak Nagar,"North Indian, Chinese",Not rated,0
312040,Pizza Station,New Delhi,Tilak Nagar,Fast Food,Not rated,1
18460328,Punjabi Dhaba,New Delhi,Tilak Nagar,North Indian,Not rated,3
18187733,Punjabi Virsa,New Delhi,Tilak Nagar,"North Indian, Chinese, Mughlai",Not rated,3
5961,Sahib Jhatka Chicken Shop,New Delhi,Tilak Nagar,North Indian,Not rated,3
18431176,Salt & Peppers,New Delhi,Tilak Nagar,Chinese,Not rated,3
18037796,Sethi Ice Cream Parlour,New Delhi,Tilak Nagar,"Desserts, Beverages",Not rated,3
312853,Shah Ji Di Rasoi,New Delhi,Tilak Nagar,Street Food,Not rated,2
18469949,Shawarma Wala,New Delhi,Tilak Nagar,Fast Food,Not rated,3
18428721,Snazzy Delights,New Delhi,Tilak Nagar,Bakery,Not rated,2
18203187,South Indian Hut,New Delhi,Tilak Nagar,South Indian,Not rated,1
308900,T-2 Di Hatti,New Delhi,Tilak Nagar,Street Food,Not rated,2
18430577,The Second Wife Kitchen,New Delhi,Tilak Nagar,North Indian,Not rated,2
310286,Today Pizza,New Delhi,Tilak Nagar,Fast Food,Not rated,3
18246984,Turban Tadka,New Delhi,Tilak Nagar,"North Indian, Fast Food",Not rated,3
312041,Wah Shah Ji Wah,New Delhi,Tilak Nagar,North Indian,Not rated,2
18429180,Wah Wah Chicken Corner,New Delhi,Tilak Nagar,North Indian,Not rated,3
304730,Brijwasi Sweet and Namkeen,New Delhi,Trilokpuri,"Street Food, Mithai",Not rated,1
5438,Khana Khazana,New Delhi,Tughlakabad Institutional Area,"North Indian, Mughlai, Chinese, Bakery",Good,281
3383,Ahad Sons Restaurant,New Delhi,Uday Park,Kashmiri,Average,104
4450,Jughead's Fast Food Corner,New Delhi,Uday Park,"Chinese, Fast Food, North Indian",Good,438
18254521,The Coffee Bond,New Delhi,Uday Park,Cafe,Very Good,73
18352678,Wow! Momo,New Delhi,"Unity One Mall, Janakpuri","Tibetan, Chinese",Average,77
18263236,Domino's Pizza,New Delhi,"Unity One Mall, Janakpuri","Pizza, Fast Food",Good,24
18277230,Haldiram's,New Delhi,"Unity One Mall, Janakpuri","Mithai, North Indian, South Indian",Good,59
18350231,Keventers,New Delhi,"Unity One Mall, Janakpuri",Beverages,Good,37
18380171,Pat 'N' Harry,New Delhi,"Unity One Mall, Janakpuri",American,Poor,42
18306543,"34, Chowringhee Lane",New Delhi,Uttam Nagar,Fast Food,Average,5
7297,Aggarwal Sweets,New Delhi,Uttam Nagar,Mithai,Average,5
5774,Amritsari Dhaba,New Delhi,Uttam Nagar,North Indian,Average,10
312172,Apna Swad,New Delhi,Uttam Nagar,"North Indian, Chinese, Fast Food",Average,4
18168165,ATM Food Corner,New Delhi,Uttam Nagar,North Indian,Average,4
18449824,Burger House,New Delhi,Uttam Nagar,"Burger, Fast Food",Average,4
5413,Cafe De Bienka,New Delhi,Uttam Nagar,"Fast Food, Chinese",Average,12
18285208,Chatkaara Point,New Delhi,Uttam Nagar,"Fast Food, Chinese",Average,7
306185,Dharma Punjabi Dhaba,New Delhi,Uttam Nagar,North Indian,Average,5
312073,Domino's Pizza,New Delhi,Uttam Nagar,"Pizza, Fast Food",Average,6
312054,Flavourz Factoree,New Delhi,Uttam Nagar,"Fast Food, Chinese, Bakery",Average,14
301912,Gabbar Chowmein,New Delhi,Uttam Nagar,Fast Food,Average,4
18372661,Gayatri's Break Point Restaurant,New Delhi,Uttam Nagar,"North Indian, South Indian, Chinese, Fast Food",Average,4
5499,Grover Sweets & Bakers,New Delhi,Uttam Nagar,"Street Food, Chinese, Mithai",Average,12
302005,Khalsa Veg Corner,New Delhi,Uttam Nagar,"North Indian, Fast Food",Average,10
306179,Lajawab Chinese Food,New Delhi,Uttam Nagar,"Chinese, North Indian, Fast Food",Average,4
302057,Lajwab Bakery,New Delhi,Uttam Nagar,Bakery,Average,7
302729,Maharani Rasoi,New Delhi,Uttam Nagar,North Indian,Average,5
313067,Natkhat Bakers,New Delhi,Uttam Nagar,"Bakery, Fast Food",Average,4
18133491,Pastry Palace,New Delhi,Uttam Nagar,"Bakery, Street Food",Average,11
18204464,Punjabi Tadka,New Delhi,Uttam Nagar,"North Indian, Chinese",Average,11
5412,Radha Swami Vaishno Dhaba,New Delhi,Uttam Nagar,North Indian,Average,6
18358654,Scoops,New Delhi,Uttam Nagar,"Beverages, Fast Food",Average,9
309167,Shah Bakery,New Delhi,Uttam Nagar,"Fast Food, Bakery",Average,10
301903,Shahi Kachauri Wale,New Delhi,Uttam Nagar,Street Food,Average,6
302757,Shahi Kachauri,New Delhi,Uttam Nagar,Street Food,Average,4
310625,Shri Bikaner Sweets,New Delhi,Uttam Nagar,"Fast Food, South Indian, Chinese, Mithai",Average,4
312171,Shri Krishna Vaishno Dhaba,New Delhi,Uttam Nagar,North Indian,Average,5
9209,Shri Murli Wala,New Delhi,Uttam Nagar,"North Indian, South Indian, Chinese, Street Food",Average,7
18291240,Shri Radha Ki Rasoi,New Delhi,Uttam Nagar,"North Indian, Chinese, South Indian",Average,6
307946,Singh's Ice Cream Parlour,New Delhi,Uttam Nagar,"Ice Cream, Desserts, Fast Food",Average,8
18203182,Swastik Restaurant,New Delhi,Uttam Nagar,"Chinese, South Indian, North Indian",Average,6
302047,Tanatan Corner,New Delhi,Uttam Nagar,North Indian,Average,7
307140,Tasty Bite,New Delhi,Uttam Nagar,"North Indian, Chinese",Average,12
302835,Aggarwal Jalebi Wale,New Delhi,Uttam Nagar,Street Food,Not rated,3
9108,Aggarwal Sweets,New Delhi,Uttam Nagar,"Mithai, Street Food, North Indian",Not rated,3
9116,Arora Pastry Palace,New Delhi,Uttam Nagar,"Bakery, Fast Food",Not rated,3
18401212,Chinese Chatorey Xpress,New Delhi,Uttam Nagar,"Chinese, North Indian, Fast Food",Not rated,2
18437128,Chocochill,New Delhi,Uttam Nagar,Desserts,Not rated,2
18331594,Da Pizza Zone,New Delhi,Uttam Nagar,"Pizza, Fast Food",Not rated,2
18381265,Food N Shakes,New Delhi,Uttam Nagar,"Chinese, Fast Food",Not rated,0
18312449,Green Chick Chop,New Delhi,Uttam Nagar,"Raw Meats, Fast Food",Not rated,3
18372672,Grover Sweets,New Delhi,Uttam Nagar,"Street Food, Chinese",Not rated,2
18363058,J V's Fried Chicken,New Delhi,Uttam Nagar,Fast Food,Not rated,2
310581,Kamal Chat Bhandar,New Delhi,Uttam Nagar,Street Food,Not rated,3
301914,Khalsa Chicken Corner,New Delhi,Uttam Nagar,"North Indian, Mughlai",Not rated,2
5470,Lala Da Shudh Vaishno Dhaba,New Delhi,Uttam Nagar,North Indian,Not rated,1
18358206,Madras Cafe,New Delhi,Uttam Nagar,South Indian,Not rated,3
17989106,New China Town,New Delhi,Uttam Nagar,Chinese,Not rated,2
18419501,Pick & Carry,New Delhi,Uttam Nagar,Fast Food,Not rated,2
307950,Punjabi Chicken,New Delhi,Uttam Nagar,North Indian,Not rated,3
18354634,Sandwiches 'N' More,New Delhi,Uttam Nagar,"Fast Food, Chinese",Not rated,2
306180,Sapna Restaurant,New Delhi,Uttam Nagar,"North Indian, Chinese",Not rated,3
301907,Sargam Sweets,New Delhi,Uttam Nagar,"Desserts, Street Food",Not rated,2
18358165,Tandoori Theka,New Delhi,Uttam Nagar,"Mughlai, North Indian",Not rated,2
18372666,The Darjiling Delicious Chinese Food,New Delhi,Uttam Nagar,Chinese,Not rated,3
18499450,Veg Darbar - The Royal Taste,New Delhi,Uttam Nagar,"North Indian, Chinese",Not rated,3
18500618,Veg. Darbar,New Delhi,Uttam Nagar,"North Indian, Chinese",Not rated,1
18014109,Wah Ji Wah,New Delhi,Uttam Nagar,North Indian,Poor,4
8257,Cafe Coffee Day,New Delhi,"V3S Mall, Laxmi Nagar",Cafe,Average,33
18291214,Chalte Firte Momos,New Delhi,"V3S Mall, Laxmi Nagar","Fast Food, Chinese",Average,23
1547,Chutneez Restaurant Lounge & Bar,New Delhi,"V3S Mall, Laxmi Nagar","North Indian, Chinese, Mughlai",Average,132
18219520,Domino's Pizza,New Delhi,"V3S Mall, Laxmi Nagar","Pizza, Fast Food",Average,25
18378036,Fattoush,New Delhi,"V3S Mall, Laxmi Nagar",Lebanese,Average,5
18311958,Keventers,New Delhi,"V3S Mall, Laxmi Nagar",Beverages,Average,25
8979,Kutty's South Indian Cafe,New Delhi,"V3S Mall, Laxmi Nagar",South Indian,Average,99
8215,Mandrain,New Delhi,"V3S Mall, Laxmi Nagar",Chinese,Average,7
2009,Nazeer Foods,New Delhi,"V3S Mall, Laxmi Nagar","Mughlai, North Indian",Average,193
6042,Nirula's Ice Cream,New Delhi,"V3S Mall, Laxmi Nagar","Desserts, Ice Cream",Average,38
308816,Punjabi Tadka,New Delhi,"V3S Mall, Laxmi Nagar",North Indian,Average,5
308785,Rocking Woods,New Delhi,"V3S Mall, Laxmi Nagar","North Indian, Chinese, Fast Food",Average,86
309769,Shawarma Wala,New Delhi,"V3S Mall, Laxmi Nagar",Fast Food,Average,18
3779,Subway,New Delhi,"V3S Mall, Laxmi Nagar","American, Fast Food, Salad, Healthy Food",Average,163
6127,The Yellow Chilli,New Delhi,"V3S Mall, Laxmi Nagar","North Indian, Mughlai",Average,307
4982,The Yummy Chilli,New Delhi,"V3S Mall, Laxmi Nagar","Mughlai, North Indian",Average,9
4677,United Punjab,New Delhi,"V3S Mall, Laxmi Nagar","North Indian, Mughlai",Average,88
8265,McDonald's,New Delhi,"V3S Mall, Laxmi Nagar","Fast Food, Burger",Good,160
312352,Vintro,New Delhi,"V3S Mall, Laxmi Nagar",Cafe,Good,96
18285699,Wow! Momo,New Delhi,"V3S Mall, Laxmi Nagar","Tibetan, Chinese",Good,54
304987,"34, Chowringhee Lane",New Delhi,"V3S Mall, Laxmi Nagar",Fast Food,Poor,45
305386,Kebab Xpress,New Delhi,"V3S Mall, Laxmi Nagar","North Indian, Mughlai",Poor,117
474,Moti Mahal Delux Tandoori Trail,New Delhi,"V3S Mall, Laxmi Nagar","North Indian, Mughlai",Poor,79
252,Pizza Hut,New Delhi,"V3S Mall, Laxmi Nagar","Italian, Pizza, Fast Food",Poor,224
5851,The Golden Dragon,New Delhi,"V3S Mall, Laxmi Nagar","Chinese, Seafood, Japanese",Poor,43
404,Yo! China,New Delhi,"V3S Mall, Laxmi Nagar",Chinese,Poor,191
3072,Hawkers,New Delhi,Vasant Kunj,Chinese,Average,398
234,Nirula's,New Delhi,Vasant Kunj,"Fast Food, North Indian, Desserts, Ice Cream",Average,145
308,Sagar Ratna,New Delhi,Vasant Kunj,"South Indian, North Indian",Average,133
311305,Tribe,New Delhi,Vasant Kunj,"Continental, Seafood, North Indian",Average,89
1509,Angels in my Kitchen,New Delhi,Vasant Kunj,"Bakery, Desserts, Fast Food",Good,248
18089255,Beijing Street,New Delhi,Vasant Kunj,"Chinese, Thai, Fast Food",Good,122
18369756,Bun Intended,New Delhi,Vasant Kunj,"Burger, American, Fast Food",Good,123
18416856,Captain Chang,New Delhi,Vasant Kunj,"Chinese, Thai",Good,40
306554,Captain Grub,New Delhi,Vasant Kunj,"American, Fast Food",Good,619
18287390,Clemency- The Restaurant & Cafe,New Delhi,Vasant Kunj,"Continental, Italian, North Indian, Chinese, Lebanese",Good,43
1060,Flaming Chilli Pepper,New Delhi,Vasant Kunj,"Chinese, Italian, North Indian",Good,286
306859,Hong Kong Express,New Delhi,Vasant Kunj,"Chinese, Thai",Good,164
308621,Majeed's,New Delhi,Vasant Kunj,"Mughlai, North Indian",Good,170
18218321,Majlis-e-Mughal,New Delhi,Vasant Kunj,Mughlai,Good,95
18337788,Mickey's Kitchen,New Delhi,Vasant Kunj,"Continental, American, Italian",Good,191
2778,Nanking,New Delhi,Vasant Kunj,"Chinese, Seafood",Good,361
18292485,Nawab Dera,New Delhi,Vasant Kunj,"North Indian, Mughlai, Biryani",Good,141
18423898,The Cafe,New Delhi,Vasant Kunj,Cafe,Good,20
308246,The Village CafÌ©,New Delhi,Vasant Kunj,"Cafe, American, Italian, North Indian, Chinese",Good,185
18289277,Cookfresh,New Delhi,Vasant Kunj,Asian,Not rated,2
18264997,Cafe Connect,New Delhi,Vasant Kunj,"Cafe, Bakery",Very Good,193
18144479,Happy Hakka,New Delhi,Vasant Kunj,Chinese,Very Good,173
18431179,Indian Saffron Co.,New Delhi,Vasant Kunj,"North Indian, Mughlai",Very Good,62
307032,DCK- Dana Choga's Kitchen,New Delhi,"Vasant Square Mall, Vasant Kunj","North Indian, Mughlai",Average,252
305243,Domino's Pizza,New Delhi,"Vasant Square Mall, Vasant Kunj","Pizza, Fast Food",Average,145
9177,Sagar Ratna,New Delhi,"Vasant Square Mall, Vasant Kunj","South Indian, North Indian",Average,87
308697,Shree Bhagatram,New Delhi,"Vasant Square Mall, Vasant Kunj","North Indian, Chinese, South Indian, Mithai",Average,199
3507,Subway,New Delhi,"Vasant Square Mall, Vasant Kunj","American, Fast Food, Salad, Healthy Food",Average,131
18350121,Biryani Blues,New Delhi,"Vasant Square Mall, Vasant Kunj","Biryani, Hyderabadi",Good,105
311345,Kebab Gali,New Delhi,"Vasant Square Mall, Vasant Kunj","North Indian, Mughlai, Biryani",Good,380
1492,KFC,New Delhi,"Vasant Square Mall, Vasant Kunj","American, Fast Food",Good,277
310169,Tipu Sultan,New Delhi,"Vasant Square Mall, Vasant Kunj","North Indian, Mughlai",Good,364
312535,Angels in my Kitchen,New Delhi,Vasant Vihar,"Bakery, Desserts, Fast Food",Average,22
535,Barista,New Delhi,Vasant Vihar,Cafe,Average,47
304281,Bengal Sweet Palace,New Delhi,Vasant Vihar,"Mithai, Street Food",Average,28
7392,Bread'D Bites,New Delhi,Vasant Vihar,"Bakery, Desserts, Fast Food",Average,14
2122,Chinese Hut,New Delhi,Vasant Vihar,Chinese,Average,20
302438,Foodland by Orchid,New Delhi,Vasant Vihar,"North Indian, South Indian, Mughlai",Average,6
309789,From The Kitchen of Mala Bindra,New Delhi,Vasant Vihar,Bakery,Average,9
313412,Go Kylin,New Delhi,Vasant Vihar,"Japanese, Chinese, Asian, Malaysian, Thai, Vietnamese",Average,9
7360,Green Chick Chop,New Delhi,Vasant Vihar,"Raw Meats, North Indian, Fast Food",Average,23
4317,Hawkers,New Delhi,Vasant Vihar,Chinese,Average,26
18458099,HotPlate,New Delhi,Vasant Vihar,"Fast Food, North Indian",Average,8
2124,New Janta Restaurant,New Delhi,Vasant Vihar,"North Indian, Mughlai",Average,31
2204,Rainbows,New Delhi,Vasant Vihar,"Bakery, Fast Food",Average,28
305403,Sinfully Yours,New Delhi,Vasant Vihar,"Bakery, Desserts",Average,18
775,Slice of Italy,New Delhi,Vasant Vihar,"Italian, Pizza, Bakery",Average,299
18247024,Spice Deli,New Delhi,Vasant Vihar,"North Indian, Chinese",Average,52
303244,Twenty Four Seven,New Delhi,Vasant Vihar,"Fast Food, North Indian",Average,9
300262,Uncle Tom's Steamed Hot Dogs,New Delhi,Vasant Vihar,Fast Food,Average,40
18458332,AOWLS,New Delhi,Vasant Vihar,"Chinese, Fast Food",Good,37
7391,Costa Coffee,New Delhi,Vasant Vihar,Cafe,Good,80
18198434,Georgia Dakota,New Delhi,Vasant Vihar,"Bakery, Desserts",Good,34
18371408,Instapizza After Hours,New Delhi,Vasant Vihar,"Pizza, Fast Food",Good,21
308007,The Pint Room,New Delhi,Vasant Vihar,"Finger Food, Continental, Italian",Good,76
18227685,Anthony's Kitchen,New Delhi,Vasant Vihar,"North Indian, South Indian",Not rated,0
18394443,Bakermania,New Delhi,Vasant Vihar,"Bakery, Fast Food",Not rated,1
18312585,Cafe Coffee Day,New Delhi,Vasant Vihar,Cafe,Not rated,2
18358669,Cones & Curries,New Delhi,Vasant Vihar,North Indian,Not rated,2
18279461,Giani,New Delhi,Vasant Vihar,"Ice Cream, Desserts",Not rated,3
18463329,Kaptain Bakery,New Delhi,Vasant Vihar,Bakery,Not rated,1
18277185,Kayasth Cuisine,New Delhi,Vasant Vihar,Mughlai,Not rated,2
18358667,Mahinder Food Corner,New Delhi,Vasant Vihar,"North Indian, Street Food",Not rated,1
18415363,Mohanty Bakery & Confectionery,New Delhi,Vasant Vihar,Bakery,Not rated,0
18440933,Practically Perfect,New Delhi,Vasant Vihar,"Bakery, Desserts",Not rated,1
18397698,Take Away Depot,New Delhi,Vasant Vihar,"Chinese, Mughlai, North Indian",Not rated,0
18492083,The Artful Baker,New Delhi,Vasant Vihar,"Bakery, Fast Food",Not rated,0
18289247,Perch Wine & Coffee Bar,New Delhi,Vasant Vihar,"Cafe, European",Very Good,114
8530,Aggarwal Confectionary,New Delhi,Vasundhara Enclave,"Street Food, Bakery",Average,7
8501,Aggarwal Sweet Corner,New Delhi,Vasundhara Enclave,"Mithai, Street Food",Average,16
8520,Ananda's,New Delhi,Vasundhara Enclave,"South Indian, Chinese",Average,31
311184,Ankur Family Restaurant,New Delhi,Vasundhara Enclave,"North Indian, Chinese",Average,7
18217007,Ayush Restaurant,New Delhi,Vasundhara Enclave,North Indian,Average,13
18342098,Chef's Paradise,New Delhi,Vasundhara Enclave,"North Indian, Mughlai, Chinese",Average,36
311231,Domino's Pizza,New Delhi,Vasundhara Enclave,"Pizza, Fast Food",Average,17
310876,Fatafat Fast Food,New Delhi,Vasundhara Enclave,"Chinese, Fast Food",Average,32
18265408,Giani,New Delhi,Vasundhara Enclave,"Ice Cream, Desserts",Average,5
312517,Green Tea Fanatics,New Delhi,Vasundhara Enclave,"Beverages, Fast Food",Average,31
312783,Khansama,New Delhi,Vasundhara Enclave,"North Indian, Mughlai",Average,30
307920,Pauls Food,New Delhi,Vasundhara Enclave,"North Indian, Chinese",Average,14
311253,Punjabi Vaishno Rasoi,New Delhi,Vasundhara Enclave,North Indian,Average,4
307290,Republic of Chicken,New Delhi,Vasundhara Enclave,"Raw Meats, Fast Food",Average,10
8532,Taj Sweets,New Delhi,Vasundhara Enclave,Mithai,Average,16
18323036,The Cake,New Delhi,Vasundhara Enclave,Bakery,Average,4
18325165,The Food Court,New Delhi,Vasundhara Enclave,"Fast Food, Chinese",Good,32
311248,Adi's Restaurant,New Delhi,Vasundhara Enclave,North Indian,Not rated,3
18424207,Aggarwal Sweet & Bakers,New Delhi,Vasundhara Enclave,"Mithai, Street Food",Not rated,0
18420697,Aggarwal Sweets,New Delhi,Vasundhara Enclave,Desserts,Not rated,0
